id,target,split
50791172,0.0,train
80081248,0.0,train
33071936,0.0,train
70361730,0.0,train
73257158,,test
59694654,0.0,train
10126488,0.0,train
54815655,,test
29594139,0.0,train
75692111,0.0,train
21974381,,test
78838331,0.0,train
55676934,0.0,train
66777991,0.0,train
30756705,0.0,train
38011513,,test
64123430,1.0,train
81198308,,test
15609134,0.0,train
24190090,0.0,train
80773986,,test
45817800,,test
51400294,1.0,train
24070614,0.0,train
38738083,0.0,train
4352558,2.0,train
75888272,,test
62802737,1.0,train
44687623,0.0,train
42611847,,test
9078342,0.0,train
64868641,0.0,train
76215281,0.0,train
18070653,0.0,train
69105710,0.0,train
76398653,,test
38080130,1.0,train
6736309,0.0,train
25164721,0.0,train
30733678,0.0,train
63852868,0.0,train
65925550,0.0,train
75153875,1.0,train
81429925,0.0,train
3277090,1.0,train
44036007,0.0,train
78710932,,test
16356970,0.0,train
83114443,0.0,train
40891577,0.0,train
14593288,1.0,train
53886164,0.0,train
39656448,0.0,train
52100193,0.0,train
48276979,,test
45086454,0.0,train
49800872,,test
60847076,4.0,train
64245738,4.0,train
64535574,4.0,train
78835048,4.0,train
45605970,4.0,train
60060865,4.0,train
18424870,4.0,train
63193083,4.0,train
33664242,4.0,train
37354241,4.0,train
45887752,4.0,train
63323739,4.0,train
82129797,4.0,train
78056891,0.0,train
64158744,0.0,train
56315816,,test
3656939,1.0,train
85576100,1.0,train
47710494,4.0,train
36905305,0.0,train
42639174,0.0,train
63295967,0.0,train
78889387,,test
34083661,0.0,train
53781711,,test
16973976,0.0,train
9702495,0.0,train
84064306,0.0,train
50154628,0.0,train
65700726,0.0,train
26904761,0.0,train
76462456,0.0,train
16133452,,test
80498634,0.0,train
20333974,0.0,train
49012615,,test
39941848,0.0,train
85284963,0.0,train
44787729,0.0,train
13893239,0.0,train
19202984,0.0,train
52287035,,test
81084516,,test
39215323,,test
8079623,1.0,train
4378586,,test
30594424,0.0,train
83290750,0.0,train
56708938,0.0,train
51905285,0.0,train
21043171,,test
22844129,0.0,train
12231981,0.0,train
5324375,0.0,train
86673274,0.0,train
31589854,,test
56565294,0.0,train
79636489,0.0,train
78541686,0.0,train
43370970,1.0,train
15491784,,test
39867376,4.0,train
64069878,4.0,train
68511391,,test
66624531,4.0,train
73042804,4.0,train
13527759,4.0,train
31315131,4.0,train
2477325,4.0,train
35873036,4.0,train
16565545,,test
5453579,0.0,train
77982280,0.0,train
64995731,,test
71633631,0.0,train
57856901,0.0,train
20806280,1.0,train
32043219,0.0,train
53791621,1.0,train
63448320,0.0,train
86235275,0.0,train
65884705,0.0,train
58046923,0.0,train
72597874,0.0,train
38159786,,test
29816769,0.0,train
24089955,0.0,train
35606048,,test
46875536,0.0,train
576638,0.0,train
66488130,0.0,train
55406964,,test
65578774,0.0,train
84276679,0.0,train
40511862,0.0,train
50202438,0.0,train
9675083,0.0,train
29333278,0.0,train
33097480,,test
85653967,0.0,train
70389133,1.0,train
16140960,0.0,train
64869074,0.0,train
83982710,1.0,train
55561247,0.0,train
53351734,0.0,train
7708428,,test
17987683,1.0,train
61620557,0.0,train
9087347,0.0,train
82584880,1.0,train
47403625,,test
72522197,0.0,train
31802809,1.0,train
15776070,0.0,train
2538389,1.0,train
23527152,0.0,train
6499235,0.0,train
49420317,,test
32024280,,test
58073318,1.0,train
51648409,0.0,train
32646842,0.0,train
31064910,,test
18729129,0.0,train
15771204,2.0,train
27430087,2.0,train
84888009,,test
65615461,2.0,train
10036650,2.0,train
58867856,0.0,train
35717232,1.0,train
83339044,0.0,train
60400642,0.0,train
85468886,1.0,train
35969101,0.0,train
67836035,0.0,train
16423451,0.0,train
51166947,0.0,train
60943730,0.0,train
49274429,0.0,train
19563869,0.0,train
15849187,,test
84059251,0.0,train
21934892,0.0,train
47770051,0.0,train
70636435,2.0,train
88131956,2.0,train
50462116,2.0,train
49524793,2.0,train
65251420,,test
12685766,0.0,train
45438527,0.0,train
12610864,2.0,train
81039864,0.0,train
8771175,0.0,train
57735357,0.0,train
20120570,0.0,train
70256805,,test
44909922,0.0,train
67946380,,test
21664920,,test
84628338,,test
5392933,,test
57790459,,test
76535885,0.0,train
55443736,0.0,train
72307548,0.0,train
2397918,3.0,train
33371233,0.0,train
85165490,0.0,train
44256988,0.0,train
83123242,3.0,train
28432876,4.0,train
38730748,,test
23112441,0.0,train
4781563,,test
32772881,0.0,train
55373642,0.0,train
83738876,0.0,train
79179933,0.0,train
4668048,0.0,train
80730236,,test
47260063,0.0,train
71128269,0.0,train
53778866,0.0,train
42510337,,test
71658490,,test
36810486,0.0,train
71420747,,test
29851799,,test
50071109,0.0,train
86678264,0.0,train
75695281,,test
33682426,0.0,train
69271356,,test
82836555,1.0,train
61063065,0.0,train
64053982,0.0,train
78456573,,test
35458012,0.0,train
28353744,0.0,train
70034742,,test
68336077,0.0,train
60715458,0.0,train
36453962,0.0,train
56010449,,test
7398746,3.0,train
23468316,0.0,train
82608643,3.0,train
76118081,,test
57806657,4.0,train
78507057,4.0,train
20519985,4.0,train
32211211,3.0,train
78396880,0.0,train
5140001,1.0,train
48774451,1.0,train
61805224,1.0,train
12257925,0.0,train
55540313,0.0,train
34355067,0.0,train
601836,0.0,train
63868195,,test
19299596,3.0,train
38286046,0.0,train
86659245,,test
85077819,1.0,train
43651649,0.0,train
7855351,0.0,train
22897746,0.0,train
62095607,0.0,train
35752191,0.0,train
65136390,,test
60931388,,test
6566573,0.0,train
82240989,1.0,train
70466856,0.0,train
56890238,0.0,train
70314877,1.0,train
44661756,,test
11235718,0.0,train
17509565,,test
13736408,0.0,train
80521682,0.0,train
56877587,,test
2123047,0.0,train
88090967,1.0,train
84174606,0.0,train
80784451,,test
87179267,0.0,train
39351490,0.0,train
27151393,0.0,train
72549205,0.0,train
25655933,0.0,train
74628575,,test
31391749,0.0,train
8996444,,test
77867259,,test
29788931,,test
74577050,0.0,train
55836343,0.0,train
2374665,0.0,train
72877399,0.0,train
57190162,1.0,train
73574159,1.0,train
27099556,0.0,train
20798425,1.0,train
25988165,,test
37396683,1.0,train
2655687,0.0,train
56583435,0.0,train
14053186,0.0,train
82992305,0.0,train
74398580,0.0,train
161815,0.0,train
35816199,,test
82529682,0.0,train
51289078,0.0,train
14928333,0.0,train
8122210,1.0,train
62954432,1.0,train
11289537,,test
42772078,,test
730612,0.0,train
71091114,,test
52961315,1.0,train
70318529,0.0,train
42188033,0.0,train
61635282,0.0,train
42230913,0.0,train
35810795,0.0,train
17092286,0.0,train
78134096,0.0,train
44324449,0.0,train
11830695,0.0,train
34007783,0.0,train
18122415,0.0,train
6537709,0.0,train
75343404,0.0,train
51964955,1.0,train
81941610,0.0,train
65785285,1.0,train
55406863,1.0,train
39943229,0.0,train
46872957,,test
87498689,,test
57626762,0.0,train
18343637,1.0,train
81357457,0.0,train
39430572,1.0,train
29820431,0.0,train
1459002,1.0,train
31436370,,test
64152609,0.0,train
32258415,0.0,train
86061243,0.0,train
39277367,0.0,train
33380020,0.0,train
41765366,0.0,train
20919920,4.0,train
19635361,,test
12170229,4.0,train
64553649,4.0,train
38841770,4.0,train
65066632,4.0,train
44907852,4.0,train
71418698,4.0,train
11053995,,test
72669624,4.0,train
25646085,4.0,train
23362778,4.0,train
77453012,0.0,train
72652271,0.0,train
29953851,0.0,train
8576110,0.0,train
9504344,0.0,train
62465579,0.0,train
17111033,0.0,train
61977281,0.0,train
56589524,0.0,train
64605316,0.0,train
10227331,0.0,train
22418027,0.0,train
68858350,,test
56695014,0.0,train
46992620,0.0,train
76337306,0.0,train
68084668,0.0,train
39236597,0.0,train
33913861,0.0,train
40847277,0.0,train
43258147,1.0,train
70257435,0.0,train
73487753,0.0,train
16860975,,test
8128875,0.0,train
903227,0.0,train
43920292,0.0,train
43125951,0.0,train
15188958,,test
53006789,0.0,train
79294840,0.0,train
6717514,0.0,train
250202,,test
18950826,1.0,train
29110757,0.0,train
80269739,0.0,train
4353238,,test
18607493,0.0,train
51907458,0.0,train
28163024,0.0,train
29566295,3.0,train
697878,0.0,train
59278020,1.0,train
13532475,0.0,train
78588960,0.0,train
20869463,0.0,train
37257257,0.0,train
3260051,0.0,train
24668616,0.0,train
15402540,0.0,train
50372068,0.0,train
78937005,1.0,train
27279409,0.0,train
13427180,0.0,train
47378822,0.0,train
56202041,,test
40926174,0.0,train
5486247,1.0,train
16007403,0.0,train
54286779,0.0,train
85326786,0.0,train
66386896,1.0,train
68436407,0.0,train
46478676,0.0,train
5314720,0.0,train
7712156,0.0,train
5770299,1.0,train
23413542,0.0,train
38146478,0.0,train
36523184,1.0,train
29000586,2.0,train
52639629,0.0,train
55743218,,test
19119294,2.0,train
38926142,2.0,train
40841432,,test
48164305,,test
60730202,0.0,train
16762189,0.0,train
80582574,0.0,train
85663151,2.0,train
53324251,0.0,train
18230813,0.0,train
8982870,,test
70687733,,test
41776760,1.0,train
41608989,,test
43370633,0.0,train
4512188,0.0,train
26920905,0.0,train
12993874,0.0,train
21768957,0.0,train
79212522,0.0,train
15119967,0.0,train
67396033,0.0,train
49087071,0.0,train
40242409,0.0,train
74569356,0.0,train
23029134,0.0,train
76116632,,test
74054536,,test
77276323,0.0,train
37516555,,test
85612281,0.0,train
56644649,1.0,train
7817168,1.0,train
40332634,1.0,train
73609468,,test
4860564,0.0,train
64802543,0.0,train
85853730,0.0,train
34469632,0.0,train
40487700,0.0,train
47595612,0.0,train
75791915,1.0,train
24817626,0.0,train
57582746,,test
62400483,0.0,train
75608613,1.0,train
33402692,0.0,train
36086790,,test
26903452,0.0,train
44079821,,test
7602190,0.0,train
18636902,0.0,train
16419300,0.0,train
70023564,0.0,train
59656793,0.0,train
29260023,0.0,train
38238144,0.0,train
35687644,0.0,train
86302551,,test
58247663,0.0,train
7843203,1.0,train
84878976,0.0,train
77452059,0.0,train
49902277,,test
24727587,,test
13648897,,test
39079271,0.0,train
78321270,0.0,train
31146013,0.0,train
87002762,0.0,train
51410373,0.0,train
4893426,,test
41034902,0.0,train
27262196,0.0,train
15830678,0.0,train
37870377,0.0,train
22724538,0.0,train
87655158,0.0,train
46451327,0.0,train
66363720,0.0,train
45049438,0.0,train
60344845,,test
11703976,,test
84423053,0.0,train
54313764,,test
32094152,0.0,train
4664998,0.0,train
12377511,0.0,train
13057594,,test
42713532,0.0,train
45788083,0.0,train
76367572,0.0,train
81371413,0.0,train
84061301,0.0,train
70549013,4.0,train
79918706,3.0,train
9378080,3.0,train
18989635,0.0,train
59866737,,test
78845268,3.0,train
7537427,3.0,train
9194106,0.0,train
77552434,0.0,train
5038757,3.0,train
1366942,0.0,train
42775436,,test
76204510,0.0,train
58923256,3.0,train
3865889,0.0,train
77996708,0.0,train
41869867,0.0,train
61118291,0.0,train
20055959,,test
6909136,1.0,train
43643299,0.0,train
11245866,0.0,train
17340140,0.0,train
65910587,0.0,train
902274,,test
10905728,3.0,train
35571439,0.0,train
25402162,2.0,train
20147039,2.0,train
52847030,0.0,train
64452041,1.0,train
66741607,0.0,train
80269267,3.0,train
81161449,1.0,train
88290717,0.0,train
64041493,0.0,train
41922087,0.0,train
42706590,0.0,train
18389087,0.0,train
78228373,0.0,train
12877055,0.0,train
11211868,0.0,train
52423095,0.0,train
51057101,0.0,train
72874631,,test
71846681,,test
31207590,0.0,train
1641472,0.0,train
70383827,1.0,train
52307224,,test
57354763,0.0,train
6973714,1.0,train
55371187,0.0,train
36286519,0.0,train
87046912,0.0,train
19922754,0.0,train
17150118,0.0,train
84346944,0.0,train
66615086,4.0,train
84677501,1.0,train
37750546,1.0,train
65628519,,test
25470705,0.0,train
46255824,,test
21999710,0.0,train
69195107,4.0,train
49031783,2.0,train
52431393,3.0,train
44895820,0.0,train
11557914,,test
28983871,0.0,train
63245090,0.0,train
81786789,,test
43817583,,test
43967209,0.0,train
42332204,3.0,train
67554901,0.0,train
11110345,3.0,train
19648942,3.0,train
48955142,0.0,train
52889361,,test
48161348,3.0,train
38638388,0.0,train
52547158,3.0,train
44658191,1.0,train
62432233,0.0,train
67720069,,test
20425025,1.0,train
39373243,3.0,train
61844785,0.0,train
41781795,,test
37514590,3.0,train
12747020,,test
16354831,,test
47876806,3.0,train
8215985,0.0,train
47851023,0.0,train
65313004,0.0,train
32168358,0.0,train
47999005,3.0,train
27437762,1.0,train
86746894,0.0,train
38986016,3.0,train
61816258,1.0,train
52842106,3.0,train
40412038,,test
69403354,3.0,train
81630027,0.0,train
71305431,0.0,train
29478917,,test
2595494,0.0,train
23569854,1.0,train
23142219,0.0,train
51058106,3.0,train
32679113,3.0,train
30109022,,test
41224801,0.0,train
70437747,0.0,train
27613235,,test
59752924,0.0,train
21530944,0.0,train
84692609,,test
58155346,,test
75040861,0.0,train
86936301,4.0,train
35798962,,test
37655866,3.0,train
86971240,0.0,train
49261040,0.0,train
13084463,0.0,train
80401202,0.0,train
70470121,0.0,train
21908670,0.0,train
66825860,0.0,train
68177361,0.0,train
87616706,0.0,train
70004522,0.0,train
73480726,0.0,train
7055305,0.0,train
9444090,0.0,train
77355565,1.0,train
11851467,0.0,train
54760915,0.0,train
63161711,0.0,train
34324288,3.0,train
54600866,0.0,train
25741672,3.0,train
56084952,,test
79041680,0.0,train
24304723,,test
84241060,0.0,train
57965077,0.0,train
23232787,3.0,train
21436173,0.0,train
45578155,,test
49793620,0.0,train
74304768,1.0,train
81241390,,test
9577836,0.0,train
41333051,0.0,train
33684858,3.0,train
76110859,3.0,train
3701657,3.0,train
66545244,,test
35158046,0.0,train
44689292,3.0,train
71350091,,test
29278528,,test
70363791,0.0,train
77616479,0.0,train
67801261,3.0,train
49024723,,test
12390205,,test
21160456,,test
16926772,3.0,train
41944984,0.0,train
31602648,1.0,train
34457949,3.0,train
43415348,0.0,train
3249383,,test
6882506,,test
86464143,3.0,train
42862025,,test
54773550,0.0,train
22301281,0.0,train
53926730,0.0,train
84689172,0.0,train
30814215,3.0,train
65916693,0.0,train
13572829,0.0,train
45125445,,test
17830273,0.0,train
656333,3.0,train
8852605,0.0,train
37159525,3.0,train
30709749,,test
50781740,0.0,train
31442677,0.0,train
39641389,0.0,train
75428264,,test
54039406,,test
20762920,0.0,train
81956369,0.0,train
21676010,0.0,train
14787771,0.0,train
33968386,0.0,train
207464,0.0,train
16781869,0.0,train
12051214,,test
70356477,0.0,train
80593595,,test
74082411,0.0,train
34020575,2.0,train
80394617,0.0,train
9278111,0.0,train
59901688,0.0,train
69631114,,test
7230821,1.0,train
83825638,0.0,train
70778971,,test
4601063,,test
73392398,1.0,train
25733959,1.0,train
6831820,1.0,train
1999018,0.0,train
41553163,,test
71976622,,test
82261863,0.0,train
1033607,,test
23309246,0.0,train
63463487,0.0,train
87590592,0.0,train
27197569,0.0,train
5499585,0.0,train
26761270,,test
18686964,0.0,train
4441980,0.0,train
25483168,0.0,train
11417638,,test
68074628,,test
19454834,,test
38911580,,test
71985631,0.0,train
12895274,0.0,train
33863223,0.0,train
64554845,2.0,train
30811103,0.0,train
86075130,0.0,train
65614132,,test
10342383,0.0,train
3495171,0.0,train
79966323,0.0,train
40946857,1.0,train
13270705,1.0,train
46323765,0.0,train
15905316,,test
55098552,,test
76065248,1.0,train
86162358,0.0,train
75161463,0.0,train
61396993,1.0,train
55069156,0.0,train
29951422,0.0,train
38983995,,test
5862422,0.0,train
7971023,2.0,train
15920457,1.0,train
4064320,1.0,train
74393162,,test
38642677,2.0,train
33278965,2.0,train
20160876,0.0,train
60002959,,test
75557402,0.0,train
59184368,0.0,train
6138671,0.0,train
57076883,,test
8718943,,test
35808608,1.0,train
59139935,2.0,train
69441237,,test
69278429,2.0,train
61486989,0.0,train
58925626,2.0,train
31079061,,test
17371799,0.0,train
56001805,0.0,train
14586172,0.0,train
26368340,0.0,train
9505803,,test
29801526,2.0,train
29283785,0.0,train
77377604,2.0,train
28763885,0.0,train
14603847,2.0,train
74027642,,test
57196854,2.0,train
3843353,2.0,train
5295763,,test
27939580,0.0,train
83922755,0.0,train
42077184,,test
7850315,2.0,train
69580946,0.0,train
85784235,1.0,train
27765006,,test
53964029,0.0,train
2690462,2.0,train
72110636,2.0,train
32704254,0.0,train
2477106,2.0,train
75210530,0.0,train
64965877,0.0,train
65795148,0.0,train
43952930,,test
25637377,0.0,train
64187289,0.0,train
84567997,0.0,train
46964323,0.0,train
70579413,0.0,train
8871769,1.0,train
33034645,4.0,train
16533271,0.0,train
72963338,1.0,train
30871473,0.0,train
86446789,0.0,train
39064607,2.0,train
83998934,2.0,train
26775930,0.0,train
54162975,0.0,train
83371681,2.0,train
40819547,1.0,train
44786847,0.0,train
24590917,0.0,train
11730605,2.0,train
10583831,1.0,train
41672493,1.0,train
54003563,1.0,train
85762659,0.0,train
32954580,0.0,train
7819537,0.0,train
2530602,1.0,train
79363229,0.0,train
32759324,1.0,train
57211447,0.0,train
25610861,0.0,train
38524909,0.0,train
8071567,0.0,train
68666309,1.0,train
25084970,0.0,train
27792429,,test
74812406,0.0,train
26938783,1.0,train
39643599,0.0,train
57165519,,test
73394769,,test
4781804,0.0,train
46968818,0.0,train
22228262,0.0,train
52290918,0.0,train
64415153,0.0,train
80771905,0.0,train
74592101,0.0,train
88026156,0.0,train
65284996,,test
61651775,0.0,train
82677474,0.0,train
28640819,,test
33671210,0.0,train
26792878,,test
21807729,0.0,train
13011527,0.0,train
18846311,0.0,train
38081699,0.0,train
32512718,0.0,train
53226752,,test
35265217,3.0,train
82330612,3.0,train
54534470,0.0,train
87201620,0.0,train
82592601,,test
31276568,,test
17398985,0.0,train
52026491,1.0,train
20278927,1.0,train
62615334,0.0,train
23929443,3.0,train
72380803,,test
40016185,0.0,train
75916309,1.0,train
30672842,1.0,train
75245821,0.0,train
23563149,0.0,train
83218836,1.0,train
2426619,,test
65023558,0.0,train
77336865,0.0,train
64049789,0.0,train
29045776,0.0,train
63789095,1.0,train
63358793,0.0,train
27038981,2.0,train
21952705,2.0,train
39464851,0.0,train
20523174,0.0,train
43042569,4.0,train
12147313,,test
68321707,4.0,train
34486099,4.0,train
51288371,0.0,train
60688439,0.0,train
52602268,0.0,train
37397706,0.0,train
20649436,0.0,train
77337825,0.0,train
31489047,,test
69527117,0.0,train
44293104,0.0,train
35945560,0.0,train
20068929,,test
19429258,0.0,train
79707147,0.0,train
50421592,0.0,train
50086351,2.0,train
23226804,0.0,train
1798048,0.0,train
14508592,0.0,train
52988445,0.0,train
61523462,,test
10084435,0.0,train
15461223,0.0,train
87271497,0.0,train
39611185,0.0,train
41275447,,test
16729032,0.0,train
62753137,0.0,train
28016884,4.0,train
19543403,4.0,train
13898967,,test
71562283,0.0,train
51943520,,test
36892918,0.0,train
17999799,,test
9504398,4.0,train
49819181,4.0,train
77758076,1.0,train
49946949,,test
6422827,0.0,train
23956561,1.0,train
85861647,,test
37865458,0.0,train
75821548,0.0,train
7017587,0.0,train
73922795,,test
28984749,,test
43720837,0.0,train
77634690,0.0,train
1215713,1.0,train
47368219,4.0,train
84441869,0.0,train
18617197,,test
40185298,1.0,train
85902762,0.0,train
23812423,0.0,train
36890178,0.0,train
11350792,0.0,train
26741503,0.0,train
59752345,,test
46473301,4.0,train
29440170,0.0,train
75593507,0.0,train
77017863,0.0,train
61611020,0.0,train
29882439,,test
14547694,0.0,train
72238003,,test
74110026,4.0,train
69234350,4.0,train
54451986,0.0,train
7070980,0.0,train
30720356,,test
49390014,0.0,train
2624866,0.0,train
18106475,0.0,train
3603985,,test
86727424,0.0,train
54870044,4.0,train
78192054,,test
21777085,,test
10877049,4.0,train
21915370,4.0,train
63964306,0.0,train
58568065,0.0,train
84890476,0.0,train
67384799,0.0,train
29887007,,test
44906476,0.0,train
9463625,0.0,train
38642676,0.0,train
69394606,0.0,train
48417524,0.0,train
85914944,0.0,train
18238878,0.0,train
13273114,0.0,train
29270066,0.0,train
37968156,0.0,train
79961168,0.0,train
85028370,0.0,train
57467851,,test
3742421,0.0,train
42512208,0.0,train
24963892,,test
41832623,0.0,train
10168022,0.0,train
57615704,,test
83017511,0.0,train
22352010,0.0,train
66848622,,test
21783575,0.0,train
6475425,,test
13995014,0.0,train
46299724,0.0,train
22121239,,test
78875118,0.0,train
80194671,0.0,train
3349772,0.0,train
83847967,,test
15389406,0.0,train
72578448,0.0,train
19611361,0.0,train
55745482,,test
14411447,0.0,train
26832485,,test
85605928,0.0,train
63745184,,test
37900707,0.0,train
7054498,0.0,train
68327253,1.0,train
2270305,,test
50297357,,test
79984608,0.0,train
65514835,,test
56174902,0.0,train
61587493,0.0,train
67740509,0.0,train
54760945,,test
30636573,,test
76368903,0.0,train
9768849,1.0,train
34682561,0.0,train
5957305,0.0,train
9593979,0.0,train
63904097,0.0,train
61332977,0.0,train
48182892,0.0,train
73600082,0.0,train
15323501,0.0,train
12153238,,test
2165687,0.0,train
5918979,0.0,train
34862825,,test
6293785,0.0,train
42109876,0.0,train
33281450,0.0,train
51690378,0.0,train
36651819,0.0,train
21714178,,test
50175565,0.0,train
30919206,0.0,train
3183721,,test
48192067,0.0,train
59567987,,test
72357803,,test
7831951,1.0,train
33685698,0.0,train
32014069,,test
26232993,0.0,train
31283252,0.0,train
69906675,0.0,train
81367809,0.0,train
43704466,0.0,train
53352789,0.0,train
1387457,0.0,train
35877617,,test
46567818,0.0,train
65131302,0.0,train
77751481,0.0,train
23929598,,test
36380398,0.0,train
75594367,,test
85592831,0.0,train
20333357,0.0,train
83911581,0.0,train
34351758,1.0,train
45751325,0.0,train
40842780,,test
53082824,0.0,train
77607267,0.0,train
47577889,0.0,train
31540186,0.0,train
29300207,0.0,train
62349481,0.0,train
73890058,,test
74923472,0.0,train
31112079,0.0,train
8381768,0.0,train
22451855,0.0,train
64368768,0.0,train
87988061,1.0,train
48469563,1.0,train
16559413,0.0,train
24326608,0.0,train
3589415,0.0,train
85618841,,test
13965090,0.0,train
235356,0.0,train
32958664,0.0,train
64770105,0.0,train
35879373,0.0,train
23494208,0.0,train
526941,,test
36441001,0.0,train
11606831,0.0,train
29318255,,test
59796906,0.0,train
50543177,0.0,train
35387450,,test
74254275,0.0,train
78673194,,test
88466812,,test
17530781,,test
80968185,0.0,train
60049049,,test
22448383,,test
64012939,,test
63951929,0.0,train
55165380,0.0,train
21015433,0.0,train
86895148,0.0,train
24341986,0.0,train
26100490,0.0,train
47296284,,test
75479861,4.0,train
37406935,0.0,train
42999517,0.0,train
11365254,,test
1374655,,test
76203565,0.0,train
36612716,1.0,train
11056612,1.0,train
43634205,0.0,train
8709584,0.0,train
70865881,4.0,train
72854270,0.0,train
47686698,4.0,train
42781499,0.0,train
19048858,0.0,train
45526998,0.0,train
39175400,2.0,train
29714889,,test
70081090,1.0,train
83960626,,test
24102986,1.0,train
13140103,4.0,train
37567726,0.0,train
62137422,0.0,train
27055775,0.0,train
83012413,0.0,train
65990472,0.0,train
19082262,,test
16257679,0.0,train
47829431,1.0,train
40085697,0.0,train
20243117,0.0,train
76183803,0.0,train
14266653,0.0,train
62093072,0.0,train
26737240,0.0,train
22796469,,test
47048722,,test
70801938,0.0,train
64930159,0.0,train
18524300,0.0,train
87384011,0.0,train
50044096,,test
54013285,0.0,train
23530844,0.0,train
17445880,0.0,train
59965523,0.0,train
41828176,0.0,train
34180992,1.0,train
13008549,0.0,train
49706836,0.0,train
78124807,0.0,train
41410393,0.0,train
9060991,0.0,train
40073613,0.0,train
35527485,0.0,train
56906105,0.0,train
60716328,0.0,train
62358250,0.0,train
29085715,0.0,train
74048311,0.0,train
17160282,,test
42188849,,test
5255444,,test
79240455,,test
59892886,1.0,train
60604132,2.0,train
73074191,,test
23835327,0.0,train
43547700,,test
36489153,0.0,train
81181704,0.0,train
56593945,0.0,train
15712225,0.0,train
36675940,,test
46361912,,test
16915265,0.0,train
43828862,0.0,train
29867211,0.0,train
74717701,,test
16048466,0.0,train
70528899,0.0,train
83321291,0.0,train
17362971,0.0,train
64731402,0.0,train
14838,0.0,train
24598094,0.0,train
55800936,0.0,train
71786371,0.0,train
13857473,0.0,train
40598393,0.0,train
44623117,,test
21330369,4.0,train
35536828,4.0,train
73531132,0.0,train
19842087,,test
75734142,,test
16297700,,test
49122136,0.0,train
30429258,,test
3289893,0.0,train
70836505,0.0,train
12553992,0.0,train
34097036,,test
63516419,0.0,train
35767034,1.0,train
62451233,1.0,train
72681083,0.0,train
38677764,0.0,train
75084613,0.0,train
71130755,0.0,train
69743864,0.0,train
56373210,0.0,train
53453002,1.0,train
35854941,0.0,train
54209189,0.0,train
56564697,0.0,train
15656534,0.0,train
87276235,0.0,train
67939747,0.0,train
46102169,0.0,train
47704126,0.0,train
3846096,0.0,train
61538453,0.0,train
5230880,0.0,train
48921710,0.0,train
21737699,,test
11823007,0.0,train
5694921,0.0,train
11854764,0.0,train
34072719,0.0,train
26389326,0.0,train
35992165,0.0,train
13180312,0.0,train
33992906,0.0,train
80441654,0.0,train
3701751,0.0,train
62591077,0.0,train
85656359,0.0,train
31648556,0.0,train
45375777,,test
19080999,0.0,train
83219923,0.0,train
31919357,0.0,train
79676335,0.0,train
78542197,0.0,train
17773470,0.0,train
69461464,0.0,train
78747600,0.0,train
54432141,0.0,train
8600173,0.0,train
16741157,,test
73768841,0.0,train
84803675,,test
26794428,2.0,train
23405240,0.0,train
48843239,0.0,train
10016993,0.0,train
16885901,0.0,train
45784523,0.0,train
51957144,0.0,train
39554059,2.0,train
7018543,0.0,train
47883277,,test
32474704,0.0,train
2464918,0.0,train
12869233,,test
64931321,,test
52669337,0.0,train
8698601,1.0,train
131304,,test
23710804,0.0,train
41504593,,test
67980375,0.0,train
24022524,0.0,train
4898586,0.0,train
42356537,0.0,train
44538328,0.0,train
68308515,0.0,train
74452598,0.0,train
67939,0.0,train
22301076,0.0,train
63827997,0.0,train
69170167,0.0,train
13850671,,test
52136963,0.0,train
42228721,0.0,train
3909885,0.0,train
87595795,0.0,train
12438065,0.0,train
51190177,0.0,train
31969764,,test
62936105,0.0,train
80232921,0.0,train
26729772,0.0,train
66409595,2.0,train
6351411,2.0,train
49386861,2.0,train
42132358,2.0,train
15211710,2.0,train
71448650,,test
72704435,0.0,train
70750774,0.0,train
73261449,0.0,train
43698887,0.0,train
8637972,0.0,train
66430314,0.0,train
72088940,0.0,train
52860599,0.0,train
25048265,0.0,train
14222501,0.0,train
28625493,,test
79824741,4.0,train
10265544,1.0,train
43510952,4.0,train
16951953,4.0,train
86624348,0.0,train
38656517,,test
77163882,,test
30104873,0.0,train
79855844,,test
71331512,1.0,train
38389700,3.0,train
72874272,1.0,train
59187768,3.0,train
22326222,,test
19042619,0.0,train
77410906,0.0,train
67325502,0.0,train
77900909,3.0,train
1318585,0.0,train
1048942,0.0,train
18924888,0.0,train
36797009,3.0,train
25051483,,test
59120399,3.0,train
14122110,0.0,train
46877715,,test
46248260,0.0,train
1819393,0.0,train
81881337,3.0,train
73190796,0.0,train
14491441,0.0,train
37110845,0.0,train
15020832,0.0,train
19557392,0.0,train
22689417,0.0,train
7176425,0.0,train
25599797,3.0,train
143537,4.0,train
39878906,0.0,train
39565492,3.0,train
76936752,4.0,train
3406281,0.0,train
47551766,3.0,train
7739489,,test
63477711,0.0,train
65748023,0.0,train
75661591,0.0,train
10637215,0.0,train
19453398,0.0,train
43902923,0.0,train
11676781,0.0,train
56659939,0.0,train
4846233,0.0,train
15407581,0.0,train
61702937,0.0,train
72839698,3.0,train
65829356,0.0,train
26898624,4.0,train
2719048,0.0,train
72541196,1.0,train
6889911,,test
36503752,1.0,train
32403642,0.0,train
83538785,4.0,train
70213114,,test
13037908,0.0,train
83084307,0.0,train
85870694,0.0,train
44588084,0.0,train
67503313,1.0,train
66821470,0.0,train
68746400,0.0,train
42445221,0.0,train
28598011,0.0,train
26536656,1.0,train
37774768,0.0,train
16967785,0.0,train
3082313,1.0,train
69035800,0.0,train
